amount,balance,cancelYn,date,storeId,transactionId
33035,867,N,2022-11-15,2033931,cc67167a-c26-4589-9548-000000034846
27624,748,Y,2022-12-16,595361,cc77167a-c27-4589-9548-000000034847
91341,388,N,2022-01-17,5603431,cc87167a-c28-4589-9548-000000034848
25289,329,Y,2022-02-18,6717131,cc97167a-c29-4589-9548-000000034849
241,456,N,2022-03-19,5460431,cc07167a-c20-4589-9548-000000034850
65633,380,Y,2022-04-20,2033931,cc17167a-c21-4589-9548-000000034851
53121,105,Y,2022-05-21,595361,cc27167a-c22-4589-9548-000000034852
90754,357,N,2022-06-22,5603431,cc37167a-c23-4589-9548-000000034853
86755,541,Y,2022-07-23,6717131,cc47167a-c24-4589-9548-000000034854
4799,609,Y,2022-08-24,5460431,cc57167a-c25-4589-9548-000000034855
75470,306,Y,2022-09-25,2033931,cc67167a-c26-4589-9548-000000034856
25515,620,N,2022-10-26,595361,cc77167a-c27-4589-9548-000000034857
81298,304,N,2022-11-27,5603431,cc87167a-c28-4589-9548-000000034858
77068,545,N,2022-12-28,6717131,cc97167a-c29-4589-9548-000000034859
89070,112,N,2022-01-01,5460431,cc07167a-c20-4589-9548-000000034860
71188,999,Y,2022-02-02,2033931,cc17167a-c21-4589-9548-000000034861
36169,417,N,2022-03-03,595361,cc27167a-c22-4589-9548-000000034862
87345,292,N,2022-04-04,5603431,cc37167a-c23-4589-9548-000000034863
49345,794,N,2022-05-05,6717131,cc47167a-c24-4589-9548-000000034864
36988,956,N,2022-06-06,5460431,cc57167a-c25-4589-9548-000000034865
50756,988,N,2022-07-07,2033931,cc67167a-c26-4589-9548-000000034866
21572,939,Y,2022-08-08,595361,cc77167a-c27-4589-9548-000000034867
55784,346,Y,2022-09-09,5603431,cc87167a-c28-4589-9548-000000034868
33041,137,Y,2022-10-10,6717131,cc97167a-c29-4589-9548-000000034869
87582,594,Y,2022-11-11,5460431,cc07167a-c20-4589-9548-000000034870
16128,99,Y,2022-12-12,2033931,cc17167a-c21-4589-9548-000000034871
89874,604,N,2022-01-13,595361,cc27167a-c22-4589-9548-000000034872
54678,42,Y,2022-02-14,5603431,cc37167a-c23-4589-9548-000000034873
19497,296,Y,2022-03-15,6717131,cc47167a-c24-4589-9548-000000034874
32191,161,Y,2022-04-16,5460431,cc57167a-c25-4589-9548-000000034875
1960,555,Y,2022-05-17,2033931,cc67167a-c26-4589-9548-000000034876
39131,938,Y,2022-06-18,595361,cc77167a-c27-4589-9548-000000034877
9527,292,Y,2022-07-19,5603431,cc87167a-c28-4589-9548-000000034878
90484,516,Y,2022-08-20,6717131,cc97167a-c29-4589-9548-000000034879
56099,970,N,2022-09-21,5460431,cc07167a-c20-4589-9548-000000034880
72624,9,N,2022-10-22,2033931,cc17167a-c21-4589-9548-000000034881
64052,662,N,2022-11-23,595361,cc27167a-c22-4589-9548-000000034882
4243,632,Y,2022-12-24,5603431,cc37167a-c23-4589-9548-000000034883
89538,305,N,2022-01-25,6717131,cc47167a-c24-4589-9548-000000034884
47878,530,Y,2022-02-26,5460431,cc57167a-c25-4589-9548-000000034885
16069,50,Y,2022-03-27,2033931,cc67167a-c26-4589-9548-000000034886
4079,94,Y,2022-04-28,595361,cc77167a-c27-4589-9548-000000034887
36971,728,N,2022-05-01,5603431,cc87167a-c28-4589-9548-000000034888
48913,609,Y,2022-06-02,6717131,cc97167a-c29-4589-9548-000000034889
87120,808,Y,2022-07-03,5460431,cc07167a-c20-4589-9548-000000034890
67949,21,Y,2022-08-04,2033931,cc17167a-c21-4589-9548-000000034891
71804,664,Y,2022-09-05,595361,cc27167a-c22-4589-9548-000000034892
61198,957,N,2022-10-06,5603431,cc37167a-c23-4589-9548-000000034893
53826,273,N,2022-11-07,6717131,cc47167a-c24-4589-9548-000000034894
3243,839,Y,2022-12-08,5460431,cc57167a-c25-4589-9548-000000034895
52716,94,Y,2022-01-09,2033931,cc67167a-c26-4589-9548-000000034896
81801,398,Y,2022-02-10,595361,cc77167a-c27-4589-9548-000000034897
63852,725,N,2022-03-11,5603431,cc87167a-c28-4589-9548-000000034898
31331,229,Y,2022-04-12,6717131,cc97167a-c29-4589-9548-000000034899
49038,706,N,2022-05-13,5460431,cc07167a-c20-4589-9548-000000034900
41519,636,Y,2022-06-14,2033931,cc17167a-c21-4589-9548-000000034901
62979,105,Y,2022-07-15,595361,cc27167a-c22-4589-9548-000000034902
46904,800,N,2022-08-16,5603431,cc37167a-c23-4589-9548-000000034903
60460,508,Y,2022-09-17,6717131,cc47167a-c24-4589-9548-000000034904
64153,532,Y,2022-10-18,5460431,cc57167a-c25-4589-9548-000000034905
65664,204,Y,2022-11-19,2033931,cc67167a-c26-4589-9548-000000034906
32083,150,N,2022-12-20,595361,cc77167a-c27-4589-9548-000000034907
30597,644,Y,2022-01-21,5603431,cc87167a-c28-4589-9548-000000034908
92915,452,Y,2022-02-22,6717131,cc97167a-c29-4589-9548-000000034909
89825,841,Y,2022-03-23,5460431,cc07167a-c20-4589-9548-000000034910
75545,421,Y,2022-04-24,2033931,cc17167a-c21-4589-9548-000000034911
18347,416,N,2022-05-25,595361,cc27167a-c22-4589-9548-000000034912
35755,133,N,2022-06-26,5603431,cc37167a-c23-4589-9548-000000034913
28995,952,Y,2022-07-27,6717131,cc47167a-c24-4589-9548-000000034914
4660,763,Y,2022-08-28,5460431,cc57167a-c25-4589-9548-000000034915
55779,290,N,2022-09-01,2033931,cc67167a-c26-4589-9548-000000034916
12564,400,N,2022-10-02,595361,cc77167a-c27-4589-9548-000000034917
85518,753,N,2022-11-03,5603431,cc87167a-c28-4589-9548-000000034918
71187,321,N,2022-12-04,6717131,cc97167a-c29-4589-9548-000000034919
6547,712,Y,2022-01-05,5460431,cc07167a-c20-4589-9548-000000034920
61479,724,Y,2022-02-06,2033931,cc17167a-c21-4589-9548-000000034921
47583,207,N,2022-03-07,595361,cc27167a-c22-4589-9548-000000034922
63985,778,Y,2022-04-08,5603431,cc37167a-c23-4589-9548-000000034923
41758,348,N,2022-05-09,6717131,cc47167a-c24-4589-9548-000000034924
74756,542,Y,2022-06-10,5460431,cc57167a-c25-4589-9548-000000034925
66067,920,N,2022-07-11,2033931,cc67167a-c26-4589-9548-000000034926
18203,161,Y,2022-08-12,595361,cc77167a-c27-4589-9548-000000034927
72391,133,Y,2022-09-13,5603431,cc87167a-c28-4589-9548-000000034928
70972,181,N,2022-10-14,6717131,cc97167a-c29-4589-9548-000000034929
73933,632,Y,2022-11-15,5460431,cc07167a-c20-4589-9548-000000034930
27629,824,Y,2022-12-16,2033931,cc17167a-c21-4589-9548-000000034931
87501,549,N,2022-01-17,595361,cc27167a-c22-4589-9548-000000034932
22342,961,Y,2022-02-18,5603431,cc37167a-c23-4589-9548-000000034933
10192,316,Y,2022-03-19,6717131,cc47167a-c24-4589-9548-000000034934
67191,970,Y,2022-04-20,5460431,cc57167a-c25-4589-9548-000000034935
78833,846,N,2022-05-21,2033931,cc67167a-c26-4589-9548-000000034936
48804,912,Y,2022-06-22,595361,cc77167a-c27-4589-9548-000000034937
43241,164,Y,2022-07-23,5603431,cc87167a-c28-4589-9548-000000034938
1612,679,Y,2022-08-24,6717131,cc97167a-c29-4589-9548-000000034939
53214,178,N,2022-09-25,5460431,cc07167a-c20-4589-9548-000000034940
33481,439,Y,2022-10-26,2033931,cc17167a-c21-4589-9548-000000034941
35403,385,N,2022-11-27,595361,cc27167a-c22-4589-9548-000000034942
71612,99,Y,2022-12-28,5603431,cc37167a-c23-4589-9548-000000034943
44403,768,N,2022-01-01,6717131,cc47167a-c24-4589-9548-000000034944
81125,937,N,2022-02-02,5460431,cc57167a-c25-4589-9548-000000034945
16134,263,Y,2022-03-03,2033931,cc67167a-c26-4589-9548-000000034946
8807,902,Y,2022-04-04,595361,cc77167a-c27-4589-9548-000000034947
61248,560,N,2022-05-05,5603431,cc87167a-c28-4589-9548-000000034948
68299,441,N,2022-06-06,6717131,cc97167a-c29-4589-9548-000000034949
23639,264,N,2022-07-07,5460431,cc07167a-c20-4589-9548-000000034950
91927,65,N,2022-08-08,2033931,cc17167a-c21-4589-9548-000000034951
24122,432,Y,2022-09-09,595361,cc27167a-c22-4589-9548-000000034952
42241,697,N,2022-10-10,5603431,cc37167a-c23-4589-9548-000000034953
42481,305,N,2022-11-11,6717131,cc47167a-c24-4589-9548-000000034954
98200,880,Y,2022-12-12,5460431,cc57167a-c25-4589-9548-000000034955
67837,708,Y,2022-01-13,2033931,cc67167a-c26-4589-9548-000000034956
78715,410,Y,2022-02-14,595361,cc77167a-c27-4589-9548-000000034957
71771,613,N,2022-03-15,5603431,cc87167a-c28-4589-9548-000000034958
85366,94,Y,2022-04-16,6717131,cc97167a-c29-4589-9548-000000034959
96978,627,N,2022-05-17,5460431,cc07167a-c20-4589-9548-000000034960
91611,681,N,2022-06-18,2033931,cc17167a-c21-4589-9548-000000034961
79133,630,N,2022-07-19,595361,cc27167a-c22-4589-9548-000000034962
68054,278,Y,2022-08-20,5603431,cc37167a-c23-4589-9548-000000034963
98873,356,Y,2022-09-21,6717131,cc47167a-c24-4589-9548-000000034964
39216,392,Y,2022-10-22,5460431,cc57167a-c25-4589-9548-000000034965
86790,847,Y,2022-11-23,2033931,cc67167a-c26-4589-9548-000000034966
88012,732,N,2022-12-24,595361,cc77167a-c27-4589-9548-000000034967
23615,455,N,2022-01-25,5603431,cc87167a-c28-4589-9548-000000034968
55266,371,Y,2022-02-26,6717131,cc97167a-c29-4589-9548-000000034969
65100,335,N,2022-03-27,5460431,cc07167a-c20-4589-9548-000000034970
95634,964,Y,2022-04-28,2033931,cc17167a-c21-4589-9548-000000034971
94565,104,N,2022-05-01,595361,cc27167a-c22-4589-9548-000000034972
34865,762,Y,2022-06-02,5603431,cc37167a-c23-4589-9548-000000034973
43862,427,N,2022-07-03,6717131,cc47167a-c24-4589-9548-000000034974
27458,14,N,2022-08-04,5460431,cc57167a-c25-4589-9548-000000034975
19891,319,Y,2022-09-05,2033931,cc67167a-c26-4589-9548-000000034976
79463,329,Y,2022-10-06,595361,cc77167a-c27-4589-9548-000000034977
28069,646,N,2022-11-07,5603431,cc87167a-c28-4589-9548-000000034978
46198,305,N,2022-12-08,6717131,cc97167a-c29-4589-9548-000000034979
94366,602,N,2022-01-09,5460431,cc07167a-c20-4589-9548-000000034980
94621,432,Y,2022-02-10,2033931,cc17167a-c21-4589-9548-000000034981
30703,540,Y,2022-03-11,595361,cc27167a-c22-4589-9548-000000034982
45263,50,N,2022-04-12,5603431,cc37167a-c23-4589-9548-000000034983
75748,836,N,2022-05-13,6717131,cc47167a-c24-4589-9548-000000034984
54372,281,N,2022-06-14,5460431,cc57167a-c25-4589-9548-000000034985
17796,172,N,2022-07-15,2033931,cc67167a-c26-4589-9548-000000034986
18691,70,Y,2022-08-16,595361,cc77167a-c27-4589-9548-000000034987
10947,342,N,2022-09-17,5603431,cc87167a-c28-4589-9548-000000034988
91297,611,N,2022-10-18,6717131,cc97167a-c29-4589-9548-000000034989
33999,764,N,2022-11-19,5460431,cc07167a-c20-4589-9548-000000034990
98814,561,Y,2022-12-20,2033931,cc17167a-c21-4589-9548-000000034991
30166,400,N,2022-01-21,595361,cc27167a-c22-4589-9548-000000034992
87633,233,Y,2022-02-22,5603431,cc37167a-c23-4589-9548-000000034993
43902,835,Y,2022-03-23,6717131,cc47167a-c24-4589-9548-000000034994
15412,869,N,2022-04-24,5460431,cc57167a-c25-4589-9548-000000034995
16086,519,Y,2022-05-25,2033931,cc67167a-c26-4589-9548-000000034996
41769,684,N,2022-06-26,595361,cc77167a-c27-4589-9548-000000034997
63042,666,N,2022-07-27,5603431,cc87167a-c28-4589-9548-000000034998
53185,953,N,2022-08-28,6717131,cc97167a-c29-4589-9548-000000034999
56343,173,Y,2022-09-01,5460431,cc07167a-c20-4589-9548-000000035000
70698,337,Y,2022-10-02,2033931,cc17167a-c21-4589-9548-000000035001
1413,39,Y,2022-11-03,595361,cc27167a-c22-4589-9548-000000035002
86947,691,Y,2022-12-04,5603431,cc37167a-c23-4589-9548-000000035003
99413,808,N,2022-01-05,6717131,cc47167a-c24-4589-9548-000000035004
53293,883,N,2022-02-06,5460431,cc57167a-c25-4589-9548-000000035005
88236,31,Y,2022-03-07,2033931,cc67167a-c26-4589-9548-000000035006
5665,532,Y,2022-04-08,595361,cc77167a-c27-4589-9548-000000035007
71874,406,Y,2022-05-09,5603431,cc87167a-c28-4589-9548-000000035008
45071,593,Y,2022-06-10,6717131,cc97167a-c29-4589-9548-000000035009
857,342,Y,2022-07-11,5460431,cc07167a-c20-4589-9548-000000035010
96631,20,Y,2022-08-12,2033931,cc17167a-c21-4589-9548-000000035011
17699,597,Y,2022-09-13,595361,cc27167a-c22-4589-9548-000000035012
40934,191,Y,2022-10-14,5603431,cc37167a-c23-4589-9548-000000035013
41196,787,Y,2022-11-15,6717131,cc47167a-c24-4589-9548-000000035014
46306,922,Y,2022-12-16,5460431,cc57167a-c25-4589-9548-000000035015
1442,545,Y,2022-01-17,2033931,cc67167a-c26-4589-9548-000000035016
25105,262,Y,2022-02-18,595361,cc77167a-c27-4589-9548-000000035017
87743,721,Y,2022-03-19,5603431,cc87167a-c28-4589-9548-000000035018
79693,414,N,2022-04-20,6717131,cc97167a-c29-4589-9548-000000035019
58686,13,N,2022-05-21,5460431,cc07167a-c20-4589-9548-000000035020
29862,858,N,2022-06-22,2033931,cc17167a-c21-4589-9548-000000035021
49155,386,N,2022-07-23,595361,cc27167a-c22-4589-9548-000000035022
83548,101,N,2022-08-24,5603431,cc37167a-c23-4589-9548-000000035023
84954,75,N,2022-09-25,6717131,cc47167a-c24-4589-9548-000000035024
88223,913,Y,2022-10-26,5460431,cc57167a-c25-4589-9548-000000035025
46274,393,Y,2022-11-27,2033931,cc67167a-c26-4589-9548-000000035026
88827,260,N,2022-12-28,595361,cc77167a-c27-4589-9548-000000035027
18809,483,N,2022-01-01,5603431,cc87167a-c28-4589-9548-000000035028
20318,546,Y,2022-02-02,6717131,cc97167a-c29-4589-9548-000000035029
53475,194,Y,2022-03-03,5460431,cc07167a-c20-4589-9548-000000035030
90100,227,N,2022-04-04,2033931,cc17167a-c21-4589-9548-000000035031
59429,318,N,2022-05-05,595361,cc27167a-c22-4589-9548-000000035032
64668,324,Y,2022-06-06,5603431,cc37167a-c23-4589-9548-000000035033
54996,879,Y,2022-07-07,6717131,cc47167a-c24-4589-9548-000000035034
68323,817,Y,2022-08-08,5460431,cc57167a-c25-4589-9548-000000035035
80749,605,N,2022-09-09,2033931,cc67167a-c26-4589-9548-000000035036
32283,91,N,2022-10-10,595361,cc77167a-c27-4589-9548-000000035037
73979,725,Y,2022-11-11,5603431,cc87167a-c28-4589-9548-000000035038
65931,663,N,2022-12-12,6717131,cc97167a-c29-4589-9548-000000035039
64629,785,N,2022-01-13,5460431,cc07167a-c20-4589-9548-000000035040
35054,812,N,2022-02-14,2033931,cc17167a-c21-4589-9548-000000035041
66123,99,N,2022-03-15,595361,cc27167a-c22-4589-9548-000000035042
17351,760,Y,2022-04-16,5603431,cc37167a-c23-4589-9548-000000035043
23972,869,N,2022-05-17,6717131,cc47167a-c24-4589-9548-000000035044
43858,142,N,2022-06-18,5460431,cc57167a-c25-4589-9548-000000035045
15198,99,N,2022-07-19,2033931,cc67167a-c26-4589-9548-000000035046
56879,798,Y,2022-08-20,595361,cc77167a-c27-4589-9548-000000035047
35539,420,N,2022-09-21,5603431,cc87167a-c28-4589-9548-000000035048
48686,196,N,2022-10-22,6717131,cc97167a-c29-4589-9548-000000035049
64777,899,N,2022-11-23,5460431,cc07167a-c20-4589-9548-000000035050
44518,953,N,2022-12-24,2033931,cc17167a-c21-4589-9548-000000035051
55373,840,Y,2022-01-25,595361,cc27167a-c22-4589-9548-000000035052
5084,578,Y,2022-02-26,5603431,cc37167a-c23-4589-9548-000000035053
83958,351,Y,2022-03-27,6717131,cc47167a-c24-4589-9548-000000035054
99724,167,Y,2022-04-28,5460431,cc57167a-c25-4589-9548-000000035055
53557,812,N,2022-05-01,2033931,cc67167a-c26-4589-9548-000000035056
97113,150,N,2022-06-02,595361,cc77167a-c27-4589-9548-000000035057
51273,816,N,2022-07-03,5603431,cc87167a-c28-4589-9548-000000035058
14547,120,N,2022-08-04,6717131,cc97167a-c29-4589-9548-000000035059
83810,242,Y,2022-09-05,5460431,cc07167a-c20-4589-9548-000000035060
15958,481,N,2022-10-06,2033931,cc17167a-c21-4589-9548-000000035061
73878,264,N,2022-11-07,595361,cc27167a-c22-4589-9548-000000035062
81697,600,N,2022-12-08,5603431,cc37167a-c23-4589-9548-000000035063
79907,327,N,2022-01-09,6717131,cc47167a-c24-4589-9548-000000035064
31264,166,N,2022-02-10,5460431,cc57167a-c25-4589-9548-000000035065
69286,190,N,2022-03-11,2033931,cc67167a-c26-4589-9548-000000035066
35558,854,N,2022-04-12,595361,cc77167a-c27-4589-9548-000000035067
26790,152,Y,2022-05-13,5603431,cc87167a-c28-4589-9548-000000035068
98323,645,N,2022-06-14,6717131,cc97167a-c29-4589-9548-000000035069
31990,713,N,2022-07-15,5460431,cc07167a-c20-4589-9548-000000035070
73447,793,N,2022-08-16,2033931,cc17167a-c21-4589-9548-000000035071
75170,318,Y,2022-09-17,595361,cc27167a-c22-4589-9548-000000035072
81127,186,N,2022-10-18,5603431,cc37167a-c23-4589-9548-000000035073
3809,98,N,2022-11-19,6717131,cc47167a-c24-4589-9548-000000035074
17118,111,N,2022-12-20,5460431,cc57167a-c25-4589-9548-000000035075
30374,229,N,2022-01-21,2033931,cc67167a-c26-4589-9548-000000035076
17162,161,Y,2022-02-22,595361,cc77167a-c27-4589-9548-000000035077
49479,172,Y,2022-03-23,5603431,cc87167a-c28-4589-9548-000000035078
99208,658,N,2022-04-24,6717131,cc97167a-c29-4589-9548-000000035079
81958,149,Y,2022-05-25,5460431,cc07167a-c20-4589-9548-000000035080
70883,738,Y,2022-06-26,2033931,cc17167a-c21-4589-9548-000000035081
353,289,N,2022-07-27,595361,cc27167a-c22-4589-9548-000000035082
32315,668,N,2022-08-28,5603431,cc37167a-c23-4589-9548-000000035083
15027,267,N,2022-09-01,6717131,cc47167a-c24-4589-9548-000000035084
29333,28,Y,2022-10-02,5460431,cc57167a-c25-4589-9548-000000035085
54360,566,N,2022-11-03,2033931,cc67167a-c26-4589-9548-000000035086
5876,336,Y,2022-12-04,595361,cc77167a-c27-4589-9548-000000035087
88112,860,Y,2022-01-05,5603431,cc87167a-c28-4589-9548-000000035088
32487,995,Y,2022-02-06,6717131,cc97167a-c29-4589-9548-000000035089
74753,878,N,2022-03-07,5460431,cc07167a-c20-4589-9548-000000035090
3518,749,Y,2022-04-08,2033931,cc17167a-c21-4589-9548-000000035091
38083,259,N,2022-05-09,595361,cc27167a-c22-4589-9548-000000035092
21535,575,N,2022-06-10,5603431,cc37167a-c23-4589-9548-000000035093
80708,374,Y,2022-07-11,6717131,cc47167a-c24-4589-9548-000000035094
83798,596,Y,2022-08-12,5460431,cc57167a-c25-4589-9548-000000035095
35751,237,N,2022-09-13,2033931,cc67167a-c26-4589-9548-000000035096
79706,450,N,2022-10-14,595361,cc77167a-c27-4589-9548-000000035097
65997,634,Y,2022-11-15,5603431,cc87167a-c28-4589-9548-000000035098
82728,932,N,2022-12-16,6717131,cc97167a-c29-4589-9548-000000035099
1663,243,Y,2022-01-17,5460431,cc07167a-c20-4589-9548-000000035100
45629,455,N,2022-02-18,2033931,cc17167a-c21-4589-9548-000000035101
48540,894,N,2022-03-19,595361,cc27167a-c22-4589-9548-000000035102
9297,280,Y,2022-04-20,5603431,cc37167a-c23-4589-9548-000000035103
57215,352,N,2022-05-21,6717131,cc47167a-c24-4589-9548-000000035104
1333,266,N,2022-06-22,5460431,cc57167a-c25-4589-9548-000000035105
81908,487,Y,2022-07-23,2033931,cc67167a-c26-4589-9548-000000035106
38625,219,N,2022-08-24,595361,cc77167a-c27-4589-9548-000000035107
64649,710,Y,2022-09-25,5603431,cc87167a-c28-4589-9548-000000035108
40063,548,N,2022-10-26,6717131,cc97167a-c29-4589-9548-000000035109
3746,101,Y,2022-11-27,5460431,cc07167a-c20-4589-9548-000000035110
41462,324,N,2022-12-28,2033931,cc17167a-c21-4589-9548-000000035111
71501,357,N,2022-01-01,595361,cc27167a-c22-4589-9548-000000035112
15206,905,Y,2022-02-02,5603431,cc37167a-c23-4589-9548-000000035113
63628,143,Y,2022-03-03,6717131,cc47167a-c24-4589-9548-000000035114
73633,654,N,2022-04-04,5460431,cc57167a-c25-4589-9548-000000035115
87983,440,Y,2022-05-05,2033931,cc67167a-c26-4589-9548-000000035116
63786,412,N,2022-06-06,595361,cc77167a-c27-4589-9548-000000035117
39759,289,Y,2022-07-07,5603431,cc87167a-c28-4589-9548-000000035118
34531,550,Y,2022-08-08,6717131,cc97167a-c29-4589-9548-000000035119
87262,730,Y,2022-09-09,5460431,cc07167a-c20-4589-9548-000000035120
38900,397,N,2022-10-10,2033931,cc17167a-c21-4589-9548-000000035121
4648,754,N,2022-11-11,595361,cc27167a-c22-4589-9548-000000035122
73629,894,Y,2022-12-12,5603431,cc37167a-c23-4589-9548-000000035123
12252,284,N,2022-01-13,6717131,cc47167a-c24-4589-9548-000000035124
82271,778,N,2022-02-14,5460431,cc57167a-c25-4589-9548-000000035125
98433,252,Y,2022-03-15,2033931,cc67167a-c26-4589-9548-000000035126
96036,487,Y,2022-04-16,595361,cc77167a-c27-4589-9548-000000035127
11414,169,Y,2022-05-17,5603431,cc87167a-c28-4589-9548-000000035128
44352,764,Y,2022-06-18,6717131,cc97167a-c29-4589-9548-000000035129
29200,338,Y,2022-07-19,5460431,cc07167a-c20-4589-9548-000000035130
28465,580,Y,2022-08-20,2033931,cc17167a-c21-4589-9548-000000035131
13018,185,Y,2022-09-21,595361,cc27167a-c22-4589-9548-000000035132
63981,819,Y,2022-10-22,5603431,cc37167a-c23-4589-9548-000000035133
82869,549,N,2022-11-23,6717131,cc47167a-c24-4589-9548-000000035134
66932,790,Y,2022-12-24,5460431,cc57167a-c25-4589-9548-000000035135
2268,74,N,2022-01-25,2033931,cc67167a-c26-4589-9548-000000035136
66777,572,N,2022-02-26,595361,cc77167a-c27-4589-9548-000000035137
65,288,N,2022-03-27,5603431,cc87167a-c28-4589-9548-000000035138
1736,687,Y,2022-04-28,6717131,cc97167a-c29-4589-9548-000000035139
19971,191,Y,2022-05-01,5460431,cc07167a-c20-4589-9548-000000035140
5940,38,N,2022-06-02,2033931,cc17167a-c21-4589-9548-000000035141
53967,571,N,2022-07-03,595361,cc27167a-c22-4589-9548-000000035142
46278,315,N,2022-08-04,5603431,cc37167a-c23-4589-9548-000000035143
78861,999,Y,2022-09-05,6717131,cc47167a-c24-4589-9548-000000035144
90212,401,Y,2022-10-06,5460431,cc57167a-c25-4589-9548-000000035145
37401,458,N,2022-11-07,2033931,cc67167a-c26-4589-9548-000000035146
48516,635,N,2022-12-08,595361,cc77167a-c27-4589-9548-000000035147
57983,749,N,2022-01-09,5603431,cc87167a-c28-4589-9548-000000035148
29451,124,Y,2022-02-10,6717131,cc97167a-c29-4589-9548-000000035149
46728,660,N,2022-03-11,5460431,cc07167a-c20-4589-9548-000000035150
63023,101,Y,2022-04-12,2033931,cc17167a-c21-4589-9548-000000035151
48429,580,Y,2022-05-13,595361,cc27167a-c22-4589-9548-000000035152
21239,39,N,2022-06-14,5603431,cc37167a-c23-4589-9548-000000035153
67288,147,N,2022-07-15,6717131,cc47167a-c24-4589-9548-000000035154
79621,293,Y,2022-08-16,5460431,cc57167a-c25-4589-9548-000000035155
65448,654,Y,2022-09-17,2033931,cc67167a-c26-4589-9548-000000035156
35943,206,Y,2022-10-18,595361,cc77167a-c27-4589-9548-000000035157
9941,504,Y,2022-11-19,5603431,cc87167a-c28-4589-9548-000000035158
98733,111,Y,2022-12-20,6717131,cc97167a-c29-4589-9548-000000035159
29790,372,Y,2022-01-21,5460431,cc07167a-c20-4589-9548-000000035160
86189,383,N,2022-02-22,2033931,cc17167a-c21-4589-9548-000000035161
30212,873,N,2022-03-23,595361,cc27167a-c22-4589-9548-000000035162
16204,557,N,2022-04-24,5603431,cc37167a-c23-4589-9548-000000035163
28044,188,Y,2022-05-25,6717131,cc47167a-c24-4589-9548-000000035164
72651,944,Y,2022-06-26,5460431,cc57167a-c25-4589-9548-000000035165
68869,125,N,2022-07-27,2033931,cc67167a-c26-4589-9548-000000035166
54124,646,Y,2022-08-28,595361,cc77167a-c27-4589-9548-000000035167
62409,673,Y,2022-09-01,5603431,cc87167a-c28-4589-9548-000000035168
37047,359,Y,2022-10-02,6717131,cc97167a-c29-4589-9548-000000035169
68258,369,Y,2022-11-03,5460431,cc07167a-c20-4589-9548-000000035170
55498,695,N,2022-12-04,2033931,cc17167a-c21-4589-9548-000000035171
94517,621,Y,2022-01-05,595361,cc27167a-c22-4589-9548-000000035172
61276,436,N,2022-02-06,5603431,cc37167a-c23-4589-9548-000000035173
30386,513,Y,2022-03-07,6717131,cc47167a-c24-4589-9548-000000035174
30994,411,Y,2022-04-08,5460431,cc57167a-c25-4589-9548-000000035175
42323,282,Y,2022-05-09,2033931,cc67167a-c26-4589-9548-000000035176
91771,718,Y,2022-06-10,595361,cc77167a-c27-4589-9548-000000035177
75244,663,Y,2022-07-11,5603431,cc87167a-c28-4589-9548-000000035178
79724,269,Y,2022-08-12,6717131,cc97167a-c29-4589-9548-000000035179
93555,852,N,2022-09-13,5460431,cc07167a-c20-4589-9548-000000035180
62456,176,Y,2022-10-14,2033931,cc17167a-c21-4589-9548-000000035181
35297,169,Y,2022-11-15,595361,cc27167a-c22-4589-9548-000000035182
22851,654,Y,2022-12-16,5603431,cc37167a-c23-4589-9548-000000035183
59535,37,N,2022-01-17,6717131,cc47167a-c24-4589-9548-000000035184
14651,213,Y,2022-02-18,5460431,cc57167a-c25-4589-9548-000000035185
40925,677,N,2022-03-19,2033931,cc67167a-c26-4589-9548-000000035186
49372,520,Y,2022-04-20,595361,cc77167a-c27-4589-9548-000000035187
14977,315,N,2022-05-21,5603431,cc87167a-c28-4589-9548-000000035188
42703,566,Y,2022-06-22,6717131,cc97167a-c29-4589-9548-000000035189
46608,2,N,2022-07-23,5460431,cc07167a-c20-4589-9548-000000035190
96441,184,N,2022-08-24,2033931,cc17167a-c21-4589-9548-000000035191
90104,629,N,2022-09-25,595361,cc27167a-c22-4589-9548-000000035192
2695,446,Y,2022-10-26,5603431,cc37167a-c23-4589-9548-000000035193
1665,456,N,2022-11-27,6717131,cc47167a-c24-4589-9548-000000035194
10094,993,N,2022-12-28,5460431,cc57167a-c25-4589-9548-000000035195
95052,425,N,2022-01-01,2033931,cc67167a-c26-4589-9548-000000035196
53442,290,N,2022-02-02,595361,cc77167a-c27-4589-9548-000000035197
14906,217,Y,2022-03-03,5603431,cc87167a-c28-4589-9548-000000035198
90786,433,N,2022-04-04,6717131,cc97167a-c29-4589-9548-000000035199
34680,467,Y,2022-05-05,5460431,cc07167a-c20-4589-9548-000000035200
89935,222,Y,2022-06-06,2033931,cc17167a-c21-4589-9548-000000035201
65326,249,Y,2022-07-07,595361,cc27167a-c22-4589-9548-000000035202
38919,279,N,2022-08-08,5603431,cc37167a-c23-4589-9548-000000035203
40034,515,N,2022-09-09,6717131,cc47167a-c24-4589-9548-000000035204
9664,711,Y,2022-10-10,5460431,cc57167a-c25-4589-9548-000000035205
82363,59,Y,2022-11-11,2033931,cc67167a-c26-4589-9548-000000035206
24656,90,Y,2022-12-12,595361,cc77167a-c27-4589-9548-000000035207
55049,944,Y,2022-01-13,5603431,cc87167a-c28-4589-9548-000000035208
52974,830,Y,2022-02-14,6717131,cc97167a-c29-4589-9548-000000035209
